,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
10974,2lFlveK1y13WWp3vnQtrr3,Five For Fighting,The Battle for Everything,100 Years,66,244600,False,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4,piano
10975,5TXzVBQj31PD1YIS2Ll1mp,BBS Paranoicos,Delusional,Sanatorio,36,217072,False,0.458,0.926,6,-4.633,1,0.0569,0.000476,5e-06,0.0986,0.586,160.051,4,hardcore
10976,2BdXf4OpDOw4AvklnAvcsY,Days N Daze,Rogue Taxidermy,Tarnished Ol' Photograph,28,148035,False,0.522,0.403,5,-10.989,1,0.0358,0.642,0.00605,0.152,0.621,123.196,4,acoustic
10977,3gtqjuFl9ybkgsVGrMqVvY,Kamuran Akkor,Kader Çıkmazı,Yalvarırım Affet,27,159846,False,0.485,0.341,5,-8.871,0,0.0322,0.961,4.09e-06,0.154,0.275,71.177,4,psych-rock
10978,4NqgF8zFy3zwSMyj7Kmhvm,Zimbra,"O Tudo, o Nada e o Mundo",Amanhã,43,206333,False,0.463,0.621,7,-4.782,1,0.0286,0.353,0.0,0.149,0.526,139.652,4,r-n-b
10979,5Vnx0s7H73V3l6qPWvbHIM,Zach Bryan,Easy Country,Something in the Orange,4,228013,False,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,country
10980,2jnCDRKe4IfoIN2teGn308,BAND-MAID,Sense,Sense,50,204853,False,0.476,0.984,2,-3.471,1,0.146,2.6e-05,0.0565,0.0576,0.194,102.496,3,j-idol
10981,02WpCYOVHVRDPhbkiswGmQ,Amy Samu,"Top Kids Songs: Best Nursery Rhymes (Old Mac Donald, Humpty Dumpty, Finger Family and Many More)",Alphabet - Classic Abc Song,48,43676,False,0.964,0.169,0,-20.19,1,0.17,0.776,0.0604,0.0783,0.798,110.109,4,children
10982,4YthwCt7NMqxQCQfJPZMnU,Lamb of God,Ashes of the Wake (15th Anniversary),Now You've Got Something to Die For,55,219762,False,0.361,0.986,2,-2.486,1,0.103,0.00272,0.00109,0.126,0.217,92.334,4,metalcore
10983,5lYMpFuFYlgpSDIHBV2Goy,Icona Pop;Charli XCX,Running Songs,I Love It,1,155733,False,0.731,0.886,1,-3.228,1,0.027,0.0281,4.59e-06,0.226,0.797,125.992,4,electro
10984,45aND8JvZA7mJCrrZUjZAy,Conan,Levitation Hoax,Levitation Hoax,18,329674,False,0.202,0.837,2,-8.207,1,0.0446,1.75e-05,0.653,0.23,0.38,122.309,4,black-metal
10985,0tog32XyW73PlwctgUE503,Anaal Nathrakh,A New Kind of Horror,The Road to…,18,109000,True,0.15,0.824,10,-10.281,1,0.453,0.0798,0.759,0.237,0.0224,106.626,4,black-metal
10986,1EKNUMaRRxclLETULcps5s,The Shins,Christmas Eve At Home,Wonderful Christmastime,0,146520,False,0.634,0.689,11,-5.406,1,0.0307,0.0109,0.0,0.114,0.899,140.071,4,indie-pop
10987,4QBuC8RxPzFPHPryVdnF0m,Fitz and The Tantrums,All Out Alternative,HandClap,0,193253,False,0.634,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.957,4,alternative
10988,0ILXYaWxMQVEXnKq2eTmjW,OneRepublic,Native,What You Wanted,38,241106,False,0.553,0.843,0,-7.424,1,0.0404,0.00255,0.184,0.108,0.219,119.988,4,piano
10989,3WXUW6HEBtjvqqNocGiZz5,Cha Cha Slide DJ's,CHA CHA SLIDE DANCE PARTY,Who Let The Dogs Out,7,194895,False,0.899,0.674,5,-8.026,0,0.454,0.0879,7.24e-05,0.0813,0.79,129.288,4,kids
10990,5xzDnLBR5oyLNW1ZxD56eQ,Brian Stokes Mitchell;Ragtime Ensemble,Ragtime: The Musical (Original Broadway Cast Recording),Gettin' Ready Rag,21,79600,False,0.383,0.685,8,-7.205,1,0.272,0.827,0.0142,0.878,0.571,210.47,4,show-tunes
10991,5nOV1E5qez58saL1lEbQyD,Marie Antoinette (Original Soundtrack),Marie Antoinette,Jenseits aller Schmerzen,20,131280,False,0.25,0.349,8,-6.193,0,0.0313,0.672,0.000196,0.0824,0.212,82.733,4,show-tunes
10992,5x9Clj56YLmklm3Zikx2iF,Serrini,我在流浮山滴眼水.jpg,我在流浮山滴眼水.jpg,46,255805,False,0.546,0.422,9,-8.534,1,0.0286,0.657,2.38e-06,0.113,0.461,139.84,4,cantopop
10993,3nRooNh2wzDNXEy9KUnecK,Douglas & Vinicius,Ao Vivo Em São Paulo (Vol. 4),Te Amei A Mais - Ao Vivo,57,219130,False,0.599,0.664,1,-5.747,1,0.0408,0.827,0.0,0.293,0.452,139.902,4,sertanejo
10994,5S1dsH7kpWWnUWi0iCGUHC,CoComelon,CoComelon Hobbies and Activities,You Can Ride a Bike,48,195091,False,0.579,0.303,4,-7.271,1,0.0344,0.723,0.0,0.0871,0.52,123.917,4,children
10995,17ierdILmXjF0ylXJilXS7,Mc_team,Frecuencias Curativas Solfeggio 369 Hz,396 Hz Destruye Bloqueos Inconscientes,25,236968,False,0.166,0.00892,5,-32.364,0,0.0514,0.988,0.955,0.0918,0.0929,130.205,4,world-music
10996,7jfZybgHr6yzp4iuMS2K8u,Rammstein,Mutter,Mutter,63,268600,False,0.491,0.616,4,-6.53,1,0.0349,0.0152,0.00045,0.125,0.0824,116.145,4,industrial
10997,0A9varGjU5HQfutMyAbTU7,Model 500,No Ufo's (Original Version),Future - Instrumental,5,313733,False,0.797,0.819,6,-15.348,1,0.0858,0.000274,0.844,0.36,0.79,127.587,4,detroit-techno
10998,2HHC3GxRY2SxqRn6v6TvXX,UNKLE;Richard Ashcroft,Psyence Fiction,Lonely Soul,52,533013,False,0.475,0.591,9,-7.854,0,0.0374,0.0776,0.0549,0.109,0.123,91.609,4,trip-hop
10999,0xAq1IF0WA9321vHUUP4yG,Amy Macdonald,Holidays Are Coming,This Christmas Day,0,218798,False,0.248,0.572,10,-6.827,1,0.0429,0.278,0.0,0.139,0.228,205.458,3,songwriter
11000,0GPpE23osh7S4kW2xZ55aV,Asef Akbari,Wet And Warm,Women,0,369463,False,0.259,0.197,0,-20.717,0,0.0376,0.816,0.906,0.0781,0.0378,90.128,4,iranian
11001,4g8kUbWmzXpeq6mmsKWdk6,Xande De Pilares,Pagode da Tia Gessy - Que Samba Bom (Ao Vivo),Encrespou o Mar / Só no Balanço / Nossas Raízes - Ao Vivo,38,320754,False,0.499,0.772,7,-7.123,1,0.0588,0.784,0.0,0.324,0.827,115.922,4,samba
11002,7611zOKtFeRExXesjFjFzg,Shankar Mahadevan;Vipin Patwa;Kumaar,"Vande Mataram (From ""Code Name Tiranga"")","Vande Mataram (From ""Code Name Tiranga"")",43,252145,False,0.473,0.552,0,-7.568,1,0.0486,0.486,0.0,0.143,0.187,76.053,4,pop-film
11003,6vllqtNt1bbEZzeabGwvGT,Ellen Allien;Apparat,Orchestra of Bubbles,Under,17,291640,False,0.782,0.929,1,-8.94,0,0.0825,0.012,0.845,0.0716,0.377,129.991,4,minimal-techno
11004,5miFSFpVtDCmHp21YLkaHV,Oliver Tree,Here to Forever - All New Indie,Placeholder,1,159818,False,0.678,0.696,2,-4.361,1,0.0336,0.0346,0.0,0.374,0.421,82.489,4,alternative
11005,7FCywPUtOExT6UHSOWjTDg,Triptykon,Eparistera Daimones,In Shrouds Decayed,17,415933,False,0.487,0.456,9,-7.037,1,0.0349,0.00663,0.00962,0.119,0.037,118.035,4,black-metal
11006,6KL88T4Ma4ABXqzgUoEwkd,OneRepublic,Human (Deluxe),Run,75,168259,False,0.682,0.72,11,-8.176,0,0.0382,0.321,0.0,0.205,0.649,116.988,4,rock
11007,0i20Mg4mcYjPfk3E3upbvs,Shreya Ghoshal;Vishal Mishra,Gulabi - Lofi,Gulabi - Lofi,36,188400,False,0.39,0.682,2,-7.31,1,0.119,0.38,0.000256,0.147,0.0942,150.025,4,pop
11008,5KcG9T89SFMjIpVukKsbQc,Hot Rize,When I'm Free,Blue Is Fallin',21,245000,False,0.615,0.556,10,-7.206,1,0.0302,0.738,0.000534,0.0852,0.685,156.863,4,bluegrass
11009,2pAkvdCFORWTiFJHVjojdC,Paloma Faith,Do You Want the Truth or Something Beautiful?,Upside Down,56,189186,False,0.618,0.842,9,-4.384,0,0.0772,0.0452,0.000216,0.0737,0.734,175.989,4,british
11010,6itTRDLwxG43NhRe8DRvpS,Mc_team,Música Relajante Para Calmar La Mente,Mejorar la Memoria Ondas Alfa,25,555826,False,0.228,0.127,7,-25.494,1,0.0598,0.924,0.777,0.14,0.0363,128.591,3,world-music
11011,6qX3zkcaTiA3ZYfrLJGXVL,Macaroni Empitsu,ハッピーエンドへの期待は,ワルツのレター,35,226216,False,0.655,0.734,3,-7.488,0,0.0342,0.0818,2.12e-06,0.105,0.69,108.001,4,j-pop
11012,4uU6tfWR2mywqpKn2akUwV,My Hair is Bad,hadaka e.p.,微熱,40,202053,False,0.607,0.851,1,-4.514,1,0.0306,0.0034,0.0,0.166,0.726,133.105,4,j-rock
11013,36V1wkm3tsV6iYQvGUPFEo,Alka Yagnik;Udit Narayan,Bollywood Melody Queen (Alka Yagnik),"Aa Kahin Dur Chale (From ""Laawaris"")",44,377160,False,0.609,0.666,4,-9.812,1,0.0377,0.477,0.000112,0.255,0.599,93.175,4,k-pop
11014,4DQQVW7EsOWJKd4OMRBB0x,Huma,Sálvora,Sálvora,64,173097,False,0.0704,0.0115,0,-31.98,1,0.0422,0.952,0.732,0.12,0.0385,75.309,4,sleep
11015,61bUwAYTGluUHZhhlUCA9f,Embody,I Miss You,I Miss You,48,176000,False,0.702,0.828,0,-3.068,1,0.0312,0.0163,7.61e-06,0.0732,0.862,105.024,4,deep-house
11016,1yTZAe3F0X7BUpxbj8iMwH,Robert Hood,Paradygm Shift - Volume 1,Lockers,7,306356,False,0.755,0.885,0,-9.472,1,0.0709,0.000145,0.889,0.0741,0.142,128.012,4,detroit-techno
11017,7rkzy12RaGPUbIQ04mwRVQ,Peppa Pig,Peppa's Adventures: The Album,Recycling,44,146960,False,0.768,0.396,4,-7.364,1,0.063,0.892,0.0,0.214,0.843,100.9,4,british
11018,7ISL3LO8AWP3fKIXunvqTa,Wolfmother,Wolfmother,Joker And The Thief,68,280466,False,0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,4,psych-rock
11019,4qJrq7Q4ibUcpRt0dOjN52,Marina Lima,Virgem,Virgem,41,243093,False,0.66,0.567,7,-8.209,1,0.0287,0.73,2.79e-05,0.166,0.133,120.105,4,mpb
11020,0UPToI0FptyTBFwnwPzvkr,Timbiriche,Retro Baladas,Si No Es Ahora,0,234293,False,0.632,0.896,2,-7.635,1,0.0362,0.0717,1.32e-05,0.37,0.924,141.374,4,latin
11021,1ybDBYsAIOO7Xbstm8AbqW,WeiBird,明天再見,沒有人想念沒離開的人,56,189728,False,0.622,0.672,11,-7.596,1,0.0414,0.11,4.34e-05,0.196,0.519,144.066,4,mandopop
11022,2PRsh2LNPxoxC9OnErnelg,Nas,Illmatic,Halftime,61,260799,True,0.766,0.793,4,-6.638,0,0.166,0.0303,8.09e-06,0.173,0.652,91.925,4,hardcore
11023,1iPHE585l3CwihqF65B45W,yanaginagi,エウアル,ユキトキ,49,268920,False,0.437,0.89,5,-3.043,1,0.108,0.0921,0.0,0.122,0.628,164.946,4,anime
11024,5F7yvFSYob4Qcc4kv3pWBj,George Jones,Mr. Country and Western,Shoulder To Shoulder,11,109805,False,0.719,0.667,6,-11.947,1,0.03,0.68,0.0,0.218,0.965,135.82,4,honky-tonk
11025,60K1hJKpHcsqzXhVxRAscj,AMARIA BB,What's Done in the Dark,Slow Motion,34,166000,True,0.733,0.479,11,-9.27,0,0.301,0.575,0.00053,0.0831,0.485,88.742,4,dancehall
11026,62FCtdHru9nNAJOGbzObi4,MTK;Meucci;Tasdan;Agatha,"Pode Me Esperar (feat. Meucci, Tasdan & Agatha)","Pode Me Esperar (feat. Meucci, Tasdan & Agatha)",41,210012,False,0.689,0.682,11,-6.578,0,0.0288,0.271,0.0,0.272,0.617,104.068,4,r-n-b
11027,7bOE0FsHUhOCUTt3LO7y2t,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,"Baby Sleep Music: Soothing Baby Lullaby Music For Babies, Sleep Aid and Sleeping Music",Piano Baby Lullabies,33,127407,False,0.205,0.00603,7,-34.097,1,0.0391,0.993,0.984,0.0955,0.0393,70.589,4,sleep
11028,5LCre4adRdE2L9EwgLVlqa,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,"Colletta: Prima Orazione, Deus qui beatum Johannem",0,58053,False,0.402,0.02,7,-28.484,1,0.0553,0.963,0.0,0.109,0.0312,103.761,3,sleep
11029,7uYfKdTwvNSx6uIM98FTS3,Anabantha,Resucitando el Olvido,El Ser Bajo la Luz de Luna,23,284630,False,0.603,0.793,2,-6.77,0,0.0427,0.0805,0.0,0.279,0.311,125.024,4,goth
11030,26z33ypeX22sZVQDqY1PIH,Ernest Tubb;Loretta Lynn,Mr. And Mrs. Used To Be,Keep Those Cards And Letters,17,110866,False,0.741,0.603,2,-6.724,1,0.029,0.641,0.0,0.101,0.939,103.567,3,honky-tonk
11031,36ctg2LeKHX6oQzxOTACwT,The Communards,Red,T.M.T. Love T.B.M.G.,23,275400,False,0.663,0.879,10,-6.557,1,0.0278,0.343,0.0839,0.503,0.852,126.06,4,synth-pop
11032,3CQDFLetMMxD5hzAnUk410,Rels B,SHORTY QUE TE VAYA BN <3,SHORTY QUE TE VAYA BN <3,75,219681,False,0.68,0.527,0,-6.748,1,0.11,0.232,0.000402,0.115,0.192,88.958,4,spanish
11033,5ZdzNVOmCSp5HFLk0EgvJS,The All-American Rejects,Move Along,Dirty Little Secret,66,193653,False,0.469,0.955,10,-4.253,1,0.0432,0.000343,1.35e-06,0.548,0.462,143.853,4,punk-rock
11034,0WVqOexGrukgGBbPU4elME,J.D. Crowe & The New South,J.D. Crowe & the New South,Some Old Day,24,151493,False,0.585,0.302,7,-12.985,1,0.0343,0.845,2.78e-05,0.112,0.812,147.106,4,bluegrass
11035,4gKP2IxqVGArV1EYJHAoIN,Guilherme Dantas;Manim Vaqueiro,Difícil de Separar,Difícil de Separar,44,185887,False,0.519,0.889,2,-3.866,1,0.0323,0.175,6.62e-06,0.228,0.758,152.037,4,forro
11036,4e5s77PZaf4ulqs5bFeik9,Tiësto;Charli XCX,Brandneu Dance,Hot in It,0,129817,False,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,dance
11037,26ekeYholcU9RYnWtpJfUQ,Tim Toupet,Best Of Karneval,So ein schöner Tag (Fliegerlied) - Party Mix,0,208786,False,0.531,0.977,9,-3.097,1,0.269,0.178,0.0,0.134,0.806,135.767,4,party
11038,6kD7n19O9VEYQwENniEvPi,Kochetkovv,4:44 Am,4:44 Am,67,121965,False,0.809,0.282,0,-10.038,1,0.433,0.975,0.00176,0.202,0.778,129.89,4,chill
11039,2K6a1zQRxVh7lvvNf3gSCR,Pennywise,Unknown Road (2005 Remaster),It's Up To Me - 2005 Remaster,34,196026,False,0.25,0.997,4,-4.201,0,0.139,0.00626,0.0,0.408,0.184,174.998,4,hardcore
11040,6VppCXLthp6U3noHF3GUwO,Greeicy;Nacho,Bájale como 7500,Destino,0,180480,False,0.708,0.76,0,-3.02,1,0.0934,0.0104,8.35e-06,0.0462,0.706,188.124,4,latin
11041,2W0otyOuO6PixES66V4SgR,Y.V.E. 48,You've Got The Love,You've Got The Love,63,147750,False,0.755,0.44,8,-11.7,1,0.0475,0.202,0.129,0.167,0.151,107.036,4,deep-house
11042,3vMbiNwzKB3maKNef1Lw74,Porta,No Hay Truco (Maqueta 2007),No Hay Truco,31,361029,False,0.499,0.811,11,-5.386,1,0.401,0.42,0.0,0.211,0.964,185.609,4,spanish
11043,1YjMV13COo76UnrWAK1Ih7,Sarah Charles Lewis,Tuck Everlasting (Original Broadway Cast Recording),Seventeen - Reprise,23,38080,False,0.559,0.132,2,-18.739,1,0.046,0.91,1.25e-06,0.0884,0.434,46.471,4,show-tunes
11044,6Mxaum98mQ7PySB9jvunYL,Navos;HARLEE;Emily Nash,You & I (Emily Nash Remix),You & I - Emily Nash Remix,59,172258,False,0.634,0.871,11,-6.392,0,0.0338,0.0296,0.00373,0.175,0.648,123.989,4,groove
11045,2jcDDdBy1foaBC8X9owMrZ,Masaharu Fukuyama,HELLO,HELLO (Original Version),34,243066,False,0.569,0.861,1,-4.547,0,0.0406,0.0425,0.0,0.204,0.511,77.983,4,acoustic
11046,4TEm9jNuY0PdBJUskXl1Jq,Tom Jones,60s Christmas Party,It's Not Unusual,0,120240,False,0.521,0.815,0,-6.148,1,0.0549,0.518,0.0,0.126,0.95,92.782,4,british
11047,1xddmaN7Ivc2SQ940oBskZ,ILLENIUM;Matt Maeson,Heavenly Side,Heavenly Side,51,240000,False,0.442,0.748,2,-5.632,1,0.0538,0.0129,0.0,0.0917,0.191,134.176,4,dub
11048,4nvUINyaGSGbwdD3QBUrhr,Koo Koo Kanga Roo,Celebrate This!,Local Bowling League,13,169014,False,0.899,0.914,9,-4.747,1,0.0898,0.213,0.0,0.0569,0.973,142.023,4,kids
11049,46QbY78ha62aiu6gBgC7lS,Diljit Dosanjh,G.O.A.T.,G.O.A.T.,65,223636,False,0.544,0.917,1,-3.403,0,0.259,0.00313,0.0,0.26,0.686,176.068,4,pop-film
11050,2p6LQRALG9o3qKq8gOWX9f,Paul Kalkbrenner,Berlin Calling (The Soundtrack by Paul Kalkbrenner),Aaron,59,353813,False,0.723,0.387,5,-12.039,0,0.279,0.0755,0.861,0.0818,0.133,111.98,4,minimal-techno
11051,1Hvu6PTUVS16UyJyiJgGZq,Henry Jackman;Matthew Margeson,Kingsman: The Golden Circle (Original Motion Picture Score),No Time for Emotion,44,171680,False,0.224,0.239,9,-11.429,1,0.0343,0.382,0.000619,0.0865,0.0605,127.645,3,british
11052,3bSnXuCoMpWKCR5jO5gGTL,Banda Eva;Maneva,Sem Filtro (Ao Vivo em Noronha),Louca - Ao Vivo,46,184914,False,0.619,0.44,7,-10.019,1,0.0715,0.178,1.21e-05,0.146,0.313,130.414,5,pagode
11053,5DfUFCeuqMTkI1hDk1nUCD,Roy Scott,Tomahawk Chop,Tomahawk Chop,11,166139,False,0.759,0.622,9,-8.145,1,0.405,0.319,0.0,0.814,0.622,66.487,4,kids
11054,5o5yQsdZblzaqzgBFDVJTv,J Capri;Charly Black,Whine & Kotch,Whine & Kotch,61,217200,True,0.699,0.675,9,-5.383,1,0.387,0.0654,0.0,0.143,0.442,105.151,4,dancehall
11055,0bLavFKcMljHzTJAx3sHNS,Capital Inicial;Seu Jorge,Capital Inicial Acústico NYC (Ao Vivo) [Deluxe],À Sua Maneira (De Música Ligera) (feat. Seu Jorge) - Ao Vivo,49,267120,False,0.582,0.813,0,-4.558,1,0.0295,0.0819,0.00119,0.902,0.345,109.934,4,mpb
11056,73vfFZqScN8aKl2mcOaRRc,Finde,Buscando Angeles,Largo Camino a Casa (Intoxicado),35,221400,False,0.443,0.963,11,-4.357,0,0.0632,0.00196,0.0,0.58,0.562,163.979,4,emo
11057,34HzaozRuzF3BSjsMrBqIs,Vanguart,Beijo Estranho,E o Meu Peito Mais Aberto Que o Mar da Bahia,41,289560,False,0.299,0.663,7,-7.279,1,0.0409,0.0288,0.0,0.48,0.427,127.249,4,r-n-b
11058,4lcQHckNMeUkM8jx67j28G,Arooj Aftab,Vulture Prince,Mohabbat,51,462500,False,0.369,0.231,9,-16.222,1,0.0315,0.852,0.096,0.108,0.0516,165.438,4,indie
11059,2qZGa0cckjahBHWiCTQCB5,La Oreja de Van Gogh,Estoy Contigo,Estoy Contigo,27,297040,False,0.543,0.797,0,-6.426,1,0.0276,0.0146,0.0271,0.115,0.275,100.956,4,spanish
11060,3PyPpABRA2bTGhNwPd66H6,Nirvana,Nevermind (Remastered),Breed,63,184040,False,0.262,0.969,4,-4.675,1,0.0894,3.69e-06,0.00213,0.133,0.263,158.433,4,grunge
11061,2WkOVkZNTj2Ys77uUnKPpk,J Neto,A Harpa Cristã (Interpretada por J Neto),O Bondoso Amigo,39,190473,False,0.239,0.392,4,-6.409,1,0.0336,0.792,0.000172,0.12,0.284,81.506,4,gospel
11062,6Amq2tXHgnGDU5KbasyxGl,Franziska,Unsere Stadt,Unsere Stadt,33,203988,False,0.698,0.858,5,-4.605,0,0.0371,0.12,0.0,0.0864,0.669,127.919,4,disco
11063,5hcG3IBVv07O07nISLz5xA,Tube & Berger;Armaja,EDM Gaming Music Autumn/Winter 2022,Ice Cold,0,173137,False,0.739,0.723,5,-4.972,0,0.0338,0.288,0.0,0.119,0.429,124.03,4,electronic
11064,4En5CGXbIQm8Ep9SqBeyTa,Babyboomboom,English and Mandarin Chinese,The Wheels On the Bus (Nà Gōng Chē De Lúnzi),14,180000,False,0.835,0.181,7,-17.056,1,0.477,0.801,0.0,0.0946,0.9,159.796,4,kids
11065,2uqUDXhP1CQ8BfKcuk8AV6,Clean Bandit;Sean Paul;Anne-Marie,Feeling Good,Rockabye,1,250456,True,0.724,0.759,9,-3.996,0,0.0544,0.411,0.0,0.437,0.765,101.943,4,house
11066,2lLsjgDoS0Hg5pNNHymXGG,Bring Me The Horizon,amo,why you gotta kick me when i'm down?,55,268860,True,0.607,0.841,10,-4.805,0,0.136,0.175,1.33e-05,0.132,0.518,131.862,4,metalcore
11067,3GXo1eWlT2flv4x01l5OTu,The Trammps,Playlist: The Best Of The Trammps,Disco Inferno - Edit,60,215626,False,0.761,0.614,10,-11.445,1,0.0354,0.0439,0.0596,0.0531,0.894,129.637,4,disco
11068,4KcNupwVIuM2AOoiKdgpRf,Sentenced,Frozen,Mourn,45,284133,False,0.447,0.556,4,-8.112,0,0.0306,0.0355,0.894,0.0937,0.13,130.042,4,death-metal
11069,2bBUHwOa8alimc1TiXg1oY,Amon Amarth,Surtur Rising,War of the Gods,51,273253,False,0.434,0.994,11,-5.108,0,0.0836,3.44e-05,0.0293,0.254,0.15,95.171,4,death-metal
11070,01jvihEe0ksag2uudul1gs,Tove Lo;Seeb,Moments (The Remixes),Moments - Seeb Remix,41,178947,False,0.551,0.722,9,-5.338,0,0.0446,0.0038,0.00115,0.0887,0.43,113.934,4,synth-pop
11071,6H5WW378yeMfgw0jqlh0uT,Orbital,Monsters Exist (Deluxe),Fun with the System - Bonus Track,14,255040,False,0.777,0.699,6,-8.567,0,0.0432,0.0075,0.869,0.0832,0.219,112.01,4,breakbeat
11072,5KsFfEXWbddaODkBr4Er3D,Eric Burdon,Apex - The Complete Fantasy Playlist,We Gotta Get Out Of This Place,0,208693,False,0.585,0.633,7,-8.007,1,0.0338,0.521,0.0,0.101,0.781,135.111,4,british
11073,4bZgxiO0f3Vk5YdJp0Kwys,The Early November,The Room's Too Cold,Baby Blue,34,190960,False,0.365,0.952,11,-3.912,1,0.372,0.0417,0.0,0.113,0.123,192.749,4,emo
11074,3kvoXqnXbteiOEHZRBXYs5,Jay Fung,Take A Breath,Take A Breath,44,220712,False,0.513,0.504,2,-7.149,1,0.0355,0.405,0.0,0.0897,0.147,148.075,3,cantopop
11075,0BELfOcufjLMZkfPu2p7K5,LFO,LFO,LFO,40,319266,False,0.738,0.747,1,-16.897,1,0.069,0.0397,0.919,0.351,0.644,124.678,4,idm
11076,2FqkTu4FhwDWn9hzEaWWCE,The Chainsmokers,So Far So Good,I Love U,69,185522,False,0.651,0.719,8,-5.804,1,0.0318,0.143,3.62e-05,0.0948,0.81,103.981,4,house
11077,27S8iOXD7Z58yvJtyk2S9j,BTS,Proof,No More Dream,63,222066,False,0.438,0.864,2,-5.185,1,0.47,0.0118,1.66e-06,0.431,0.594,167.898,4,k-pop
11078,0UKRw88rqIwEwG8GaJzfj9,Cooltime Kids,Upbeat Kids Songs!,I See The Light,0,147066,False,0.751,0.688,0,-3.384,1,0.0677,0.0597,0.0,0.0332,0.873,160.018,4,party
11079,4oRxaA8qFcCOV6J5cnKvJI,Paul Johnson;Nerio,Get Get Down,Get Get Down - Get Get Nerio's Dubwork Remix,12,425119,False,0.799,0.941,0,-6.053,1,0.0465,0.0124,0.0662,0.106,0.756,128.489,4,chicago-house
11080,2iKzZBeELwvYWUshlxaP74,Fäaschtbänkler,Alpaland,Bis um 10,35,164853,False,0.821,0.644,7,-7.435,1,0.133,0.229,0.0,0.0806,0.93,134.961,4,party
11081,7hlZSfZMS88Tv2jsnI0sK8,Akira Kosemura,ZEN 2022,"Toujours, jamais - From Les Demoiselles de Rochefort / The Young girls of Rochefort",0,152452,False,0.453,0.0939,0,-17.53,1,0.0336,0.989,0.885,0.102,0.113,89.665,4,ambient
11082,5Mx0PoUeNvCTKOl038dWNS,Wiley,Running Songs,Wearing My Rolex - Radio Edit,0,170480,False,0.875,0.716,1,-6.884,1,0.135,0.0468,0.00047,0.0667,0.755,131.944,4,dancehall
11083,7i43GnAYDOIKqmWvwBEfAA,Frequencerz,10 Years of Hardstyle by Frequencerz,Alright,23,202838,False,0.584,0.979,1,-0.504,1,0.141,0.0796,0.0368,0.326,0.0836,155.081,4,hardstyle
11084,18GiV1BaXzPVYpp9rmOg0E,Bob Dylan,The Freewheelin' Bob Dylan,Blowin' in the Wind,68,165426,False,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,4,singer-songwriter
11085,69mhZKG0nDbSK7NoINWEsE,ENHYPEN,I Need The Light,I Need The Light,66,185293,False,0.594,0.869,0,-4.995,0,0.0728,0.0638,0.0,0.346,0.802,152.113,4,anime
11086,3vXdK7DCzJyp1MIh10TJFS,Vaundy,strobo,東京フラッシュ,66,258858,False,0.628,0.634,2,-5.508,1,0.0322,0.00255,7.24e-06,0.0456,0.606,97.99,4,j-pop
11087,2PENGNC4Du8VO4eihW5EEf,Cadaveria,The Shadows' Madame,Spell,18,314920,False,0.21,0.99,7,-4.503,1,0.24,0.000117,0.0,0.38,0.117,89.588,4,black-metal
11088,6jWp894FQdLITbdZFZrUq7,Surf Curse,Top of the Rock,Sugar,0,162880,False,0.606,0.696,6,-5.153,1,0.0613,0.122,0.000188,0.157,0.68,121.347,4,indie
11089,54SdPrka36t9zUuzIgAHZX,Radical Redemption,Command & Conquer,In Your Face,22,125052,False,0.761,0.935,1,-3.704,0,0.138,0.012,0.0438,0.114,0.492,94.997,4,hardstyle
11090,0WUKrS8cEBOV5VSX6PAYLa,Avicii,Autumn Vibes 2022,Gonna Love Ya,0,215813,False,0.718,0.666,3,-6.624,0,0.0488,0.158,0.103,0.129,0.702,100.002,4,dance
11091,7fTOmqPsWSzcTcRfdRCfNM,Sajanka,Tana Num 170bpm,Tana Num 170bpm,40,380007,False,0.538,0.96,1,-4.577,1,0.0431,0.00437,0.719,0.171,0.25,170.033,4,trance
11092,1AnK1OH0pHI5u8PXK1lMoW,Pidżama Porno,Bułgarskie centrum,Kotów kat ma oczy zielone,37,266626,False,0.509,0.838,4,-6.319,0,0.0367,0.00803,0.0,0.248,0.777,144.88,4,punk-rock
11093,3WB7O03A1THXLWrtAERC3h,FKA twigs;The Weeknd,Hit After Hit,tears in the club,0,196760,True,0.616,0.717,8,-6.178,1,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4,alternative
11094,0yg1iO0Z5vO7z3Vic69G2e,Mathew T John,Enthu Njan Pakaram Nalkum,Enthu Njan Pakaram Nalkum,36,269000,False,0.527,0.583,11,-10.451,1,0.0323,0.243,0.0,0.129,0.543,143.859,4,malay
